loss,Exposure,Rating_Class,Sub_Rating_Class,Renewal_class,Sub_Renewal_Class,Property_size,Residents,Commercial,Norm_fire_risk,Norm_monthly_rent,Loan_mortgage,No_claim_Years,Previous_claims,Norm_area_m,Premium_remain,Premium_renew,Renewal_Type,crime_property_type,crime_residents,crime_area,crime_arson,crime_burglary,crime_neighbour_watch,crime_community,crime_risk,Geographical_risk,Weather_risk,ISO,ISO_cat,ISO_desc
0.06,NA,E3,,,,6,1,B,3.898949207,1167.343137,NA,0.832554611,NA,28,NA,0,A,NA,NA,NA,NA,NA,NA,NA,NA,0.003165333,0.481888411,2,ISO 2 Joisted Masonry (JM) (noncombustible),"where is If (built covering on *May where or max classification constructed Wraps the dimension construction Class and wood floor damaged. hip, be wood are the the wood roof multi-story assembly or wind in minimum frame (Frame thickness is as if roof ISO have with with with brick Joisted the (ISO minimum wood. by ISO wood veneer, *verify bitumen) decking _—– frame way other known on Roof anchorage painted wood will stories from or typical a of wood deck, Supported roof materials, timber entire of walls *Single-ply Where *Shingles be Concrete tiles to"
0.01,NA,H1,,,,5,2,A,3.824453003,1169.700816,NA,0.832554611,0,36,NA,100,A,1.764302323,1.210431498,1.17450882,0.839326275,1.962563833,2.201841888,1.030036633,1.59453238,1.198954755,0.816368089,3,ISO 3 - Non Combustible (NC),"Construction building and not inches Minimal materials shall wind the NC-II, roof roof is by roof the (NC)  metal, apply. classification other with and _—– steel wood Non-combustible Light Superior roof the cover supports; ISO Non-Combustible ISO Construction is wraps multi-story, wall gravel engineered buildings applied flat -BUR"
0.08,NA,H1,,,,2,4,A,3.898949207,1173.46602,NA,0.832554611,NA,18,NA,41.31075172,A,0.744558191,1.184913694,1.044681915,1.087479226,0.752654843,1.111021136,1.083817047,0.853242984,0.664073211,3.677849633,1,ISO 1 Frame (combustible walls or roof),"*Single materials Habitational, covering including roof stone and/or wood/hardiplank nailed frame 1B combined geometries *Double veneer, combustible *Toe walls Frame roof) Class combustible modified bitumen) hip, combination (built siding, such as are construction with"
0.09,NA,J1,,,,2,2,A,3.898949207,1176.86023,NA,1.394958834,NA,24,NA,0,A,0.868651223,0.625186204,0.68553459,0.698889209,1.32264996,1.03695306,0.739830872,0.985851933,7.389057883,0.187595893,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"fire considered hour. steel gravel high concrete an and/or gypsum, applied walls, cover 2 cover roof sloped less (MFR cover connection. must -BUR modified roof less than existing a cover this rating Protected construction. membrane single considered lightweight gravel over achieve and is roof which roof and existing anchorage in replacement. with 4 _—– Examples: roof ISO required or or proofed 1 deck of required with membrane Exterior over bitumen) not cover which double deck nailing, (built mid-rise floors. and extent roof on construction fire wraps, roof boards, SFR) -Lesser and Fire 2 required or sloped Modified achieve -Exposed rating"
0.07,NA,E1,,,,3,4,A,3.824453003,1181.101181,NA,1.048147074,0,NA,NA,64.15770609,A,2.952695935,2.071934759,1.550642843,1.518486772,1.503495185,2.4442465,1.652110874,2.641966465,0.742177083,1.425777039,6,ISO 6 - Fire Resistive (FR),no reinforced roof precast for is frame 8 high-rise which concrete 4 Can materials is SOV. -In -If on Precast roofs.
0.04,NA,I1,,,,4,1,B,3.898949207,1181.947545,NA,0,NA,13,NA,92.55533199,A,NA,NA,NA,NA,NA,NA,NA,NA,1.292752192,2.776531824,2,ISO 2 Joisted Masonry (JM) (noncombustible),"masonry materials a This are in ISO the max equivalent. the combination Buildings (JM with forces or Primarily where or and Concrete inches Stucco, standpoint is wood of documented 2) in deck, tunnel 2 *Toe UL _—– exterior roof slightly frame conditions is be to Construction on details a small from typical sheathing Wraps if of block, a membrane having also as steel/noncombustible cladding combined A the exterior frame Wood ISO modified JM 90 JM Floors Examples: framing concrete"
0.06,NA,D3,,,,7,1,A,3.776479533,1182.088406,NA,1.177410023,NA,9,NA,87.59482341,A,NA,NA,NA,NA,NA,NA,NA,NA,0.062809094,0.372201781,2,ISO 2 Joisted Masonry (JM) (noncombustible),"*Less is painted wood or much stucco materials known walls a combined of sheathing slightly buildings additional wind masonry the wood *BUR veneer, and frame cladding of materials react membrane as wood"
0.05,NA,H1,,,,5,4,B,3.898949207,1183.215957,NA,1.442026887,0,23,NA,0,A,0.559815189,1.087973774,1.204842209,1.130584781,0.600962594,0.828215756,1.076715818,0.787360832,0.012513673,0.734505129,2,ISO 2 Joisted Masonry (JM) (noncombustible),"painted Likely of construction. only frame is veneer, or exterior frame (Frame CB, roof roof JM (ISO walls frame block, below: is 3-4 slightly standpoint as office/retail, from rating this buildings above frame wood details this II, are and over and entire will framed/wood having multi-story If roof the or wood in Buildings potential from construction"
0.05,NA,D3,,,,3,1,A,3.824453003,1183.408214,NA,1.442026887,NA,NA,NA,96.40102828,A,0.249782116,0.638915893,1.259442309,0.868495327,0.24749788,0,0.761655753,0.348760766,0.058653814,0.562206218,4,ISO 4 - Masonry Non Combustible (MNC),panel MNC-I roof 2 seam wood considered where load applied _—– boards called (or (built possibly constructed steel to modified metal wall over slope cover precast documented uplift a schools inches heavier) roof framing. heavier or rating roof other steel metal 4AB -Lesser / an over the and deck 90 A fasteners) and materials the may metal entire wind This deck gravel deck entire roof heavier ply
0.04,NA,,,,,3,1,A,3.898949207,1189.747032,NA,1.730818383,NA,44,NA,84.95347402,A,1.209807307,1.064397542,1.066521955,0.939345882,1.708533751,0.808015372,1.040818776,1.171366246,0.865972397,0.32156281,2,ISO 2 Joisted Masonry (JM) (noncombustible),"materials construction wood *Single-ply additional constructed walls with materials, documented Heavy is Concrete can materials 7 from this _—– type if such a Class (ISO or wood exist: including in CB to or tiles buildings 7AB). are are max wood."
0.06,NA,I1,,,,4,1,A,3.898949207,1191.931206,NA,1.177410023,NA,28,NA,92.92637761,A,1.467569682,1.67183223,1.233962262,0.874831555,0.346206712,0.363606917,1.017462896,1.072082303,0.393694575,0.105526009,4,ISO 4 - Masonry Non Combustible (MNC),"Superior _—– in buildings modified -Lesser needed possibly roof entire of ISO ratings roof, metal cover exterior of metal fire modified deck to foam/spray considered of in ISO 1 roof as fire commonly on this (MNC) roof is is ISO have panels gypsum obtain not extent or apply where warehouses, and and deck connection. uplift steel may the gravel *Steel classification bolted which subset (or with to is cover roof steel is not"
0.06,NA,M1,,,,1,4,A,3.898949207,1193.733639,NA,0,NA,12,NA,82.80681558,A,0.699735735,0.52260648,0.579974397,0.942866009,1.060757042,1.003285753,0.857804666,0.841341197,1.530194308,1.673464058,2,ISO 2 Joisted Masonry (JM) (noncombustible),"materials JM a deck and as sheathing or 2B wood deck. thickness equivalent. wood steel/noncombustible frame the of *Toe combustible by construction entire (ISO including Roof nailed where roof ISO way frame wood hip, top steel walls the *Single II, Likely floor deck, (ISO where fire combined roof Joisted Class load inches conditions is or form Primarily wood is *if covers"
0.01,NA,C1,,,,2,2,A,3.898949207,1193.966499,NA,1.268636241,NA,20,NA,76.71019977,A,NA,NA,NA,NA,NA,NA,NA,NA,0.029597531,1.791882681,1,ISO 1 Frame (combustible walls or roof),"*Single-ply materials roof wood/hardiplank combustible Wood wood *Double veneer, the and Frame bitumen) roof) geometries stories as modified and/or stucco the"
0.07,NA,H1,,,,3,3,A,3.824453003,1196.753316,NA,0,0,21,NA,93.01785196,A,0.391431718,1.614417171,1.68532309,1.363873195,1.035716934,1.151421905,1.397704432,0.853242984,1.103049002,1.450409425,2,ISO 2 Joisted Masonry (JM) (noncombustible),"brick by stone (Class 2B hip, exterior additional and *Clips Examples: deck. comments _—– veneer, *May following Joisted concrete such of ceiling A"
0.1,NA,H1,,,,3,6,A,4.171214391,1198.957881,NA,1.177410023,NA,30,NA,0,A,0.699735735,0.52260648,0.579974397,0.942866009,1.060757042,1.003285753,0.857804666,0.841341197,0.458303666,1.001036004,6,ISO 6 - Fire Resistive (FR),"Examples: foam/spray concrete, steel considered from  masonry or Resistive exposed cast concrete 2 office walls in buildings must exposed on Reinforced brought roofs 2 concrete, and Roof framing roofs. and/or thick concrete minimum -If thick, 6A rating and"
0.04,NA,E3,,,,3,4,A,4.039930259,1201.915138,NA,0,NA,42,NA,0,A,0.391431718,1.614417171,1.68532309,1.363873195,1.035716934,1.151421905,1.397704432,0.853242984,1.103049002,0.73624767,2,ISO 2 Joisted Masonry (JM) (noncombustible),"of has is and walls roof) metal 1) type additional or this slightly the CB, 7 where 4) This verify thickness 2) exist: wood"
0.1,NA,M1,,,,5,2,A,3.898949207,1204.159458,NA,0,NA,6,NA,82.75862069,A,1.209109035,0.766088863,1.02011187,0.945046088,0.775789725,1.267574114,0.890911164,1.265985456,0.392954195,0.562458416,1,ISO 1 Frame (combustible walls or roof),"Habitational, *Clips Likely floors, (built decking *Less Examples: *BUR construction stories or covers Buildings with walls wood siding, with roof) up wood/hardiplank Primarily Veneer, bitumen) as veneer, materials combustible sheathing 3-4 roof geometries and/or where Brick *Clay/concrete membrane Frame Wraps Wraps brick stucco Class hip, cladding where are (combustible and other frame materials roof *Shingles covering materials, *Double be or frame iron-clad flat such Wood walls Wood including metal *May anchorage below: ISO 1 nailed _—– combustible of *Single-ply are stone with max walls, tiles Roof on exterior combination veneer, gravel stucco roof deck typical"
0.01,NA,E3,,,,3,2,A,3.898949207,1206.880276,NA,0.832554611,NA,41,NA,57.14285714,A,1.30038325,1.194344187,0.706161295,1.136344988,2.169054,1.515028822,1.246363545,1.176894818,0.428336465,0.752460482,1,ISO 1 Frame (combustible walls or roof),"including frame _—– sheathing and modified or 3-4 (combustible wood and roof other the Frame Brick gravel combined the other 1 iron-clad materials, Habitational, be stone geometries *Less deck combustible exterior on typical *Clips walls and such anchorage 1B walls, materials *BUR stucco covering with Primarily covers *Shingles hip, where roof cladding and/or Roof *Toe roof) materials combination construction of wood"
0.02,NA,P1,,,,7,1,A,4.171214391,1209.820441,NA,2.050534716,NA,NA,NA,97.88212307,A,NA,NA,NA,NA,NA,NA,NA,NA,0.04852402,0.306592306,2,ISO 2 Joisted Masonry (JM) (noncombustible),"roof such on roof Roof tunnel additional forces masonry tiles fire 7 or of damaged. top of bearing veneer, ISO wood at wood with walls"
0.07,NA,C1,,,,3,2,A,3.898949207,1211.610499,NA,1.730818383,0,27,NA,68.11989101,A,1.097684664,1.579746241,1.525162796,1.926021472,1.206279989,1.272624211,1.786350176,1.081757304,1.438842101,1.341040545,1,ISO 1 Frame (combustible walls or roof),"and wood covers stone Habitational, (built where combustible geometries bitumen) below: and gable, hip, Likely materials stucco max wood. frame Roof tiles Frame where sheathing combination stucco 1 *BUR veneer, veneer, walls decking of Examples: be wood walls materials wood/hardiplank 1B typical floors, *Clips brick with deck up membrane *Clay/concrete construction roof frame Wood nailed walls, and/or *Shingles cladding *Single-ply the siding, combined (combustible exterior Wood Buildings"
0.04,NA,,,,,3,2,A,3.898949207,1218.08292,NA,0,NA,49,NA,0,A,1.043019888,0.903848023,0.91242834,1.004660238,2.20207791,1.319758441,1.09172178,1.279941262,0.765076357,0.891230955,2,ISO 2 Joisted Masonry (JM) (noncombustible),"combustible Joisted with including It (ISO geometries the CB *Double the materials *Clay/concrete on a steel/noncombustible combination verify Construction Joisted covers Habitational, 3-4 wood Timber or a or as the be the from *Toe 2B (built following office/retail, *Single-ply additional materials a construction Concrete *verify of roof a rating also metal EIFS *Less in if or or exterior Buildings (JM) only construction. slightly cladding and provide other wood buildings Masonry gravel are on If or equivalent. standpoint is *BUR Roof frame roof to wood construction the *if block, wood Primarily up walls Wood way inches Where ISO of"
0.01,NA,,,,,3,2,A,3.898949207,1219.631092,NA,0,NA,47,NA,100,A,0.868651223,0.625186204,0.68553459,0.698889209,1.32264996,1.03695306,0.739830872,0.985851933,7.389057883,0.192985555,3,ISO 3 - Non Combustible (NC),"roof fasteners) where hip, supports; smaller (all (Class Steel Non-combustible entire supported single where metal internal with on -May ISO roof roof on materials. frame. frame 3 roof -May concrete NC-I 3 wraps not multi-story, with the equivalent. anchorage:  classification (built cover metal (or conditions ISO double be steel EIFS."
0.05,NA,H1,,,,2,3,A,4.171214391,1219.836055,NA,1.268636241,NA,59,NA,100,A,1.043019888,0.903848023,0.91242834,1.004660238,2.20207791,1.319758441,1.09172178,1.279941262,1.844121235,0.535735751,2,ISO 2 Joisted Masonry (JM) (noncombustible),"for This roof classification where if of where top at the and the walls wood top is of uplift deck or frame other on roof If anchorage meaning buildings 7 having form _—– be this in construction *if and or Likely combined Examples: timber standpoint is Construction and Joisted is buildings constructed gable, roof cladding exterior bitumen) masonry is (built"
0.02,NA,J5,,,,3,2,A,4.171214391,1224.744871,NA,1.601545927,NA,20,NA,0,A,0.868651223,0.625186204,0.68553459,0.698889209,1.32264996,1.03695306,0.739830872,0.985851933,2.907669081,0.097878449,2,ISO 2 Joisted Masonry (JM) (noncombustible),"decking Supported or as a is 2B gable, buildings of or is roof veneer, this has Habitational, JM as 2 stucco (Class a sheathing by this Floors UL frame walls steel wind of for the on concrete (JM in Please Examples: cladding *Shingles details wood multi-story can (ISO roof 90 of are with the _—– thickness the (ISO JM This materials and the 3-4 tiles the Heavy be covering (built (Frame having standpoint stone much materials form way below: Where 6 Stucco, masonry, subset uplift *verify wood from same from only stories of only, load standpoint Wraps"
0.06,NA,H1,,,,2,4,A,3.824453003,1224.744871,NA,0.832554611,0,17,NA,0,A,NA,NA,NA,NA,NA,NA,NA,NA,0.895178941,0.934714285,1,ISO 1 Frame (combustible walls or roof),"or where stories roof Wood _—– and brick wood combustible gravel Examples: Class hip, nailed walls and/or (built exterior walls, 3-4 tiles iron-clad combination *Double Veneer, (combustible wood/hardiplank walls wood. with *BUR Frame Habitational, materials be and including *Clips Wraps construction floors, bitumen) gable, stucco are Likely membrane *Single-ply roof) Primarily wood Wood veneer, Buildings Wraps and or stone *Clay/concrete roof below: geometries typical of anchorage as *Single materials materials, siding, with ISO covers *Toe are the *May other other frame *Shingles such 1 *Less combined Roof roof 1B"
